ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success,Age
3896,1985,Graduation,Married,27255,1,0,07/11/2013,3,22,1,11,0,1,2,1,1,3,7,0,0,SP,0,29
3409,1985,Graduation,Single,36108,1,0,15/10/2013,68,141,8,129,3,11,47,3,7,4,9,0,0,SA,1,29
10099,1985,Graduation,Married,55434,1,0,05/10/2013,21,238,115,215,169,69,76,3,5,13,4,0,0,SA,0,29
983,1985,Graduation,Married,40059,1,0,28/09/2013,82,110,29,92,28,10,145,1,6,3,8,0,0,US,1,29
8799,1985,PhD,Married,38175,1,0,23/09/2013,6,70,6,69,2,3,3,3,3,4,7,0,0,SP,0,29
10163,1985,PhD,Single,82733,0,0,10/09/2013,28,712,50,420,65,38,38,1,8,7,4,1,0,SP,0,29
11010,1985,PhD,Single,16269,1,0,30/08/2013,75,19,3,18,3,1,0,3,3,3,8,0,0,SP,0,29
2681,1985,2n Cycle,Married,65370,0,0,01/08/2013,1,71,22,112,138,89,29,1,2,13,1,0,0,SP,0,29
9262,1985,2n Cycle,Together,32414,0,0,04/07/2013,11,20,6,5,0,9,12,1,1,3,7,0,0,SA,1,29
11071,1985,Graduation,Single,79607,0,0,21/04/2013,37,450,133,951,173,0,216,1,3,6,1,1,0,CA,0,29
3225,1985,Master,Married,42207,1,0,01/04/2013,71,116,11,72,3,17,46,4,4,5,6,1,0,SP,1,29
6568,1985,Graduation,Married,38680,1,0,28/03/2013,97,11,0,36,15,5,12,1,2,3,7,0,0,US,0,29
7004,1985,Graduation,Single,11012,1,0,16/03/2013,82,24,3,26,7,1,23,3,3,2,9,0,0,IND,1,29
3032,1985,Graduation,Married,24570,1,0,27/02/2013,97,28,34,62,11,14,44,3,4,4,9,0,0,SP,0,29
10913,1985,Master,Single,31385,1,0,05/12/2012,56,3,2,12,0,1,9,1,1,2,8,1,0,SP,1,29
5036,1985,PhD,Single,42710,1,0,28/11/2012,38,252,3,42,4,3,102,2,4,3,6,0,0,SP,0,29
8870,1985,Graduation,Together,35196,1,0,13/11/2012,68,75,12,141,43,39,187,6,6,5,8,1,0,SP,0,29
10340,1985,Graduation,Together,35196,1,0,13/11/2012,68,75,12,141,43,39,187,6,6,5,8,0,0,SP,0,29
624,1985,Master,Single,18890,0,0,10/11/2012,5,6,4,1,7,2,15,1,0,2,6,1,0,SA,1,29
10702,1985,Graduation,Single,52413,1,0,03/11/2012,67,185,8,133,56,56,12,2,7,7,7,0,0,SP,0,29
3074,1985,PhD,Married,70643,0,0,15/10/2012,66,1218,107,304,23,143,33,1,5,4,6,1,0,SP,0,29
3710,1985,PhD,Single,39684,1,0,12/10/2012,41,19,0,35,6,4,17,2,2,2,7,1,1,SP,0,29
1241,1985,2n Cycle,Married,14796,1,0,17/09/2012,1,13,3,8,7,4,16,2,1,3,9,1,0,GER,0,29
6354,1985,Graduation,Together,15345,1,0,31/08/2012,51,5,2,16,3,2,19,2,1,2,8,1,0,SP,0,29
7788,1984,PhD,Married,23536,1,0,04/06/2014,53,6,0,3,0,0,1,1,0,3,3,0,0,SP,0,30
7516,1984,Graduation,Married,30096,1,0,22/05/2014,30,5,3,11,12,5,9,1,2,3,6,0,0,GER,0,30
3129,1984,Graduation,Married,30096,1,0,22/05/2014,30,5,3,11,12,5,9,1,2,3,6,0,0,SP,0,30
8933,1984,2n Cycle,Married,32146,1,0,12/05/2014,16,26,3,23,4,7,3,2,2,4,6,0,0,CA,0,30
5577,1984,Graduation,Together,43776,1,0,03/05/2014,77,8,0,9,2,1,3,1,1,2,6,0,0,SP,0,30
9635,1984,Master,Married,35876,0,0,20/04/2014,13,66,2,40,4,3,14,1,3,3,6,0,0,SP,0,30
10779,1984,Graduation,Single,22148,0,0,13/04/2014,16,15,5,14,0,4,11,1,1,3,7,0,0,SP,0,30
5756,1984,Graduation,Together,39453,1,0,03/04/2014,64,46,0,7,0,0,2,2,2,3,6,0,0,SP,0,30
4338,1984,Graduation,Single,39062,1,0,25/03/2014,28,23,0,9,0,0,12,1,1,3,4,0,0,SP,1,30
5726,1984,Master,Single,31788,1,0,20/03/2014,15,16,7,23,0,8,6,3,3,4,5,0,1,SA,0,30
10925,1984,Graduation,Married,76630,0,0,14/01/2014,93,255,31,446,40,56,175,1,3,11,1,0,0,SA,0,30
8008,1984,Graduation,Together,36075,1,0,09/12/2013,54,46,0,30,12,1,30,1,2,4,6,0,0,SP,0,30
5423,1984,Graduation,Together,28359,1,0,27/10/2013,35,6,0,5,2,1,2,1,1,2,7,0,0,SA,0,30
3885,1984,PhD,Married,33569,1,0,16/10/2013,10,16,2,18,3,0,24,1,1,2,8,1,0,SP,1,30
10140,1984,PhD,Together,70123,0,0,28/09/2013,27,1308,0,396,23,0,0,1,5,4,3,0,0,IND,2,30
1175,1984,Master,Married,36262,0,0,20/09/2013,24,88,39,54,64,28,153,1,3,3,6,1,0,SP,1,30
2549,1984,PhD,Together,21840,1,0,21/07/2013,80,17,0,9,0,0,1,1,1,3,9,0,0,SP,0,30
2254,1984,Graduation,Married,69520,0,0,07/07/2013,95,627,120,414,121,80,93,1,9,5,5,0,0,AUS,0,30
9592,1984,Graduation,Together,22010,1,0,30/06/2013,51,11,2,9,3,0,8,2,2,3,8,0,0,SP,0,30
3037,1984,PhD,Married,50150,0,0,20/06/2013,32,135,46,92,65,61,11,2,5,7,5,0,0,CA,0,30
4698,1984,PhD,Married,50150,0,0,20/06/2013,32,135,46,92,65,61,11,2,5,7,5,0,0,SP,0,30
4278,1984,PhD,Single,87188,0,0,03/06/2013,73,910,111,724,49,74,55,1,10,6,3,1,0,IND,0,30
6810,1984,Graduation,Divorced,82025,0,0,28/05/2013,76,267,98,606,48,70,98,1,3,6,1,1,0,SA,1,30
3979,1984,PhD,Divorced,90687,0,0,22/05/2013,98,982,17,672,23,34,51,1,6,8,2,1,0,SP,1,30
1172,1984,PhD,Married,92491,0,0,01/05/2013,71,979,44,935,29,25,22,1,7,12,3,1,0,SP,3,30
7610,1984,Graduation,Together,37292,1,0,18/04/2013,32,275,0,86,10,23,66,5,6,5,8,0,0,SP,0,30
2861,1984,Graduation,Single,24072,1,0,16/04/2013,79,9,1,6,3,0,4,1,1,2,8,0,0,SP,0,30
5731,1984,Master,Married,27100,1,0,05/04/2013,64,12,0,13,2,0,10,1,1,3,7,0,0,SP,0,30
7152,1984,Master,Married,27100,1,0,05/04/2013,64,12,0,13,2,0,10,1,1,3,7,0,0,GER,0,30
1502,1984,Graduation,Together,28427,1,0,21/03/2013,67,18,3,19,3,3,6,2,2,3,8,0,0,SP,0,30
736,1984,Graduation,Together,28427,1,0,21/03/2013,67,18,3,19,3,3,6,2,2,3,8,0,0,IND,0,30
7215,1984,Graduation,Single,101970,0,0,12/03/2013,69,722,27,102,44,72,168,0,6,13,2,1,0,CA,3,30
1524,1984,2n Cycle,Single,81698,0,0,01/03/2013,1,709,45,115,30,160,45,1,8,5,5,1,0,SP,1,30
7042,1984,Graduation,Married,36790,0,0,01/03/2013,14,3,3,14,15,21,10,1,2,2,9,1,0,SP,0,30
10742,1984,PhD,Married,86580,0,0,27/02/2013,72,532,21,127,26,20,20,0,4,5,1,0,0,SP,1,30
4418,1984,Master,Single,89616,0,0,25/02/2013,36,671,47,655,145,111,15,1,7,12,2,1,0,CA,0,30
10602,1984,Graduation,Married,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,4,8,0,0,IND,0,30
3220,1984,Graduation,Married,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,4,8,0,0,GER,0,30
5424,1984,Graduation,Married,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,4,8,0,0,SA,0,30
3518,1984,Graduation,Married,25271,1,0,05/12/2012,45,10,1,18,10,4,7,1,1,2,9,0,0,IND,0,30
3698,1984,Graduation,Together,78687,0,0,09/08/2012,13,817,185,687,145,55,241,1,4,8,2,1,0,SP,1,30
6528,1983,Master,Together,18492,1,0,05/06/2014,75,2,2,2,2,1,1,1,1,2,8,0,0,SP,0,31
7937,1983,Graduation,Married,24711,0,0,18/04/2014,86,10,7,25,6,3,7,1,3,3,7,0,0,SP,0,31
2130,1983,Graduation,Together,45203,2,0,23/03/2014,4,35,3,67,10,8,24,1,3,3,6,1,0,SA,0,31
8079,1983,Graduation,Married,22448,1,0,26/02/2014,86,3,1,8,23,2,18,3,2,3,3,0,0,SA,0,31
9986,1983,Graduation,Together,19444,1,0,22/02/2014,8,16,0,23,3,2,10,3,4,2,7,1,0,SA,0,31
1328,1983,2n Cycle,Married,57937,0,1,16/02/2014,56,261,42,144,55,48,133,3,4,9,3,0,0,SA,0,31
1381,1983,PhD,Single,38513,1,0,28/01/2014,20,172,3,115,16,0,18,5,6,5,8,1,0,SP,0,31
5758,1983,Graduation,Married,65169,0,0,14/01/2014,23,1074,0,69,0,0,46,1,10,13,6,1,0,SP,4,31
1458,1983,Master,Married,21059,1,0,07/01/2014,40,8,3,19,3,3,8,3,3,3,6,0,0,SP,0,31
3139,1983,2n Cycle,Single,74116,0,0,30/12/2013,53,871,111,704,145,55,166,1,4,10,2,0,0,SA,1,31
4246,1983,Master,Single,6560,0,0,12/12/2013,2,67,11,26,4,3,262,0,1,1,17,0,0,SP,0,31
6049,1983,Master,Together,73450,0,0,05/12/2013,85,1142,51,415,90,69,37,1,7,11,3,0,0,SP,2,31
2936,1983,Master,Together,23661,1,0,04/12/2013,46,18,0,4,0,0,1,1,1,3,7,0,0,SA,0,31
1232,1983,PhD,Together,70038,0,0,25/10/2013,54,587,54,348,71,54,130,1,4,8,2,0,0,GER,0,31
2345,1983,PhD,Together,70038,0,0,25/10/2013,54,587,54,348,71,54,130,1,4,8,2,0,0,AUS,0,31
5782,1983,2n Cycle,Together,58582,0,1,28/09/2013,15,402,35,106,101,77,42,2,9,9,5,0,0,SP,1,31
9523,1983,Graduation,Together,40479,1,0,17/08/2013,95,5,0,8,2,0,0,1,0,3,4,0,0,SP,0,31
5547,1983,PhD,Married,84169,0,0,07/08/2013,9,1478,19,403,0,19,0,1,7,6,3,1,0,SP,2,31
8362,1983,PhD,Married,84169,0,0,07/08/2013,9,1478,19,403,0,19,0,1,7,6,3,1,0,SA,2,31
6969,1983,Graduation,Together,50272,1,0,07/08/2013,75,99,13,66,43,8,4,3,4,5,7,0,0,AUS,0,31
75,1983,2n Cycle,Together,41039,0,0,25/07/2013,32,34,11,137,179,61,45,1,8,5,8,0,0,US,0,31
6460,1983,Graduation,Married,28718,1,0,13/07/2013,78,12,4,6,11,8,16,2,2,3,8,0,0,IND,0,31
6853,1983,Master,Single,75777,0,0,04/07/2013,12,712,26,538,69,13,80,1,3,11,1,1,0,AUS,2,31
7366,1983,Master,Single,75777,0,0,04/07/2013,12,712,26,538,69,13,80,1,3,11,1,1,0,IND,2,31
8724,1983,Graduation,Single,28567,1,0,17/06/2013,57,11,3,22,2,2,6,2,2,3,6,0,0,SP,0,31
9495,1983,Graduation,Together,71853,0,0,08/05/2013,29,358,108,413,141,97,32,1,2,6,1,0,0,SP,0,31
1109,1983,Master,Together,27590,1,0,23/04/2013,38,6,0,5,0,0,1,1,1,2,7,0,0,SP,0,31
8314,1983,Graduation,Married,79908,0,0,05/04/2013,30,557,129,761,29,185,111,1,5,7,2,0,0,SP,1,31
6214,1983,Master,Married,43815,1,0,05/04/2013,53,14,10,29,4,7,15,1,2,3,6,0,0,SP,0,31
5181,1983,Basic,Single,24367,1,0,20/03/2013,58,2,4,2,0,11,5,1,1,2,9,0,0,SP,0,31
2961,1983,Graduation,Married,42081,1,0,26/02/2013,86,175,10,110,54,6,27,2,6,4,6,0,0,SP,1,31
9576,1983,PhD,Together,32313,1,0,11/02/2013,60,86,4,56,2,4,7,3,4,4,9,0,0,SP,0,31
5628,1983,Graduation,Together,61416,0,0,08/02/2013,25,848,154,323,201,61,78,1,10,10,6,0,0,US,1,31
7119,1983,Graduation,Single,68627,0,0,12/01/2013,45,395,15,263,60,54,38,1,2,6,1,0,0,SA,0,31
7301,1983,2n Cycle,Single,23616,1,0,17/11/2012,76,4,22,11,3,7,32,2,3,3,8,1,0,SP,0,31
2407,1983,Graduation,Married,69109,0,0,09/11/2012,10,823,25,459,124,29,95,1,6,7,4,1,0,US,1,31
9064,1983,Graduation,Married,69109,0,0,09/11/2012,10,823,25,459,124,29,95,1,6,7,4,1,0,SP,1,31
10676,1983,Graduation,Married,63211,0,0,02/11/2012,3,145,193,459,205,26,145,2,3,7,2,1,0,SP,0,31
10648,1983,2n Cycle,Together,66664,0,0,25/09/2012,78,398,96,447,220,96,32,1,5,6,3,0,0,SP,0,31
5120,1983,2n Cycle,Together,66664,0,0,25/09/2012,78,398,96,447,220,96,32,1,5,6,3,0,0,SA,0,31
942,1983,Graduation,Single,39660,1,0,08/08/2012,36,139,13,78,20,13,36,3,7,3,9,1,0,SP,0,31
9360,1983,Graduation,Married,37040,0,0,08/08/2012,41,86,2,73,69,38,48,1,4,5,8,0,0,US,0,31
1501,1983,PhD,Married,160803,0,0,04/08/2012,21,55,16,1622,17,3,4,15,0,1,0,0,0,US,0,31
2781,1982,Graduation,Single,72066,0,0,23/06/2014,55,1003,34,536,134,51,34,1,4,6,2,1,0,SA,2,32
8017,1982,2n Cycle,Married,51111,1,1,19/06/2014,83,22,0,19,6,5,3,2,2,3,6,0,0,SA,0,32
7005,1982,Graduation,Single,58684,0,0,16/06/2014,71,479,35,179,28,7,85,1,5,12,2,0,0,SA,1,32
3091,1982,2n Cycle,Together,75774,1,0,02/05/2014,27,340,21,134,258,14,56,1,7,8,4,0,0,SA,0,32
762,1982,2n Cycle,Together,75774,1,0,02/05/2014,27,340,21,134,258,14,56,1,7,8,4,0,0,SP,0,32
7828,1982,Master,Together,77882,0,0,30/04/2014,29,68,129,396,188,22,15,1,3,5,1,0,0,SA,0,32
738,1982,2n Cycle,Single,42395,1,1,04/04/2014,35,48,13,57,24,15,25,4,3,4,7,0,0,IND,0,32
2724,1982,Master,Single,36143,1,0,30/03/2014,33,12,0,1,0,0,6,1,0,2,3,0,0,SP,0,32
10469,1982,Graduation,Together,88325,0,0,05/02/2014,42,519,71,860,93,27,53,1,6,9,2,0,0,IND,0,32
7270,1982,Graduation,Divorced,56981,0,0,25/01/2014,91,908,48,217,32,12,24,1,2,13,6,0,0,SA,1,32
5324,1982,PhD,Married,58293,1,0,19/01/2014,94,173,43,118,46,27,15,5,5,6,5,0,0,US,0,32
304,1982,Master,Single,22944,1,0,23/12/2013,67,19,3,19,4,5,26,3,3,3,7,0,0,SP,0,32
8416,1982,Graduation,Married,29009,1,0,29/11/2013,19,6,6,15,10,5,2,2,2,3,6,0,0,US,0,32
4548,1982,Graduation,Single,41967,1,1,23/11/2013,66,23,4,10,0,2,15,1,1,3,4,0,0,CA,0,32
749,1982,Graduation,Together,42162,1,0,19/11/2013,31,46,7,59,2,4,27,2,3,3,6,1,0,SP,1,32
2964,1982,Graduation,Married,26872,0,0,16/10/2013,0,3,10,8,3,16,32,1,1,2,6,0,0,CA,0,32
3102,1982,2n Cycle,Together,19414,1,0,16/10/2013,32,2,3,12,3,5,7,1,1,3,8,0,0,CA,0,32
10270,1982,2n Cycle,Married,35523,1,0,03/10/2013,8,11,5,22,12,5,11,2,3,3,7,0,0,GER,0,32
7369,1982,Master,Married,36959,1,0,02/10/2013,56,25,6,25,6,0,0,2,2,3,8,0,0,SP,0,32
3120,1982,Graduation,Together,38547,1,0,28/08/2013,49,6,1,10,0,1,4,1,1,2,8,0,1,CA,0,32
87,1982,2n Cycle,Married,27733,1,0,26/08/2013,16,0,7,5,26,2,17,2,2,3,7,0,0,GER,0,32
938,1982,Graduation,Married,40211,1,1,30/07/2013,30,51,1,7,2,1,25,2,2,2,8,0,0,SP,1,32
4385,1982,PhD,Single,36038,1,0,31/05/2013,82,23,0,15,0,2,7,2,3,3,6,0,0,SP,0,32
9925,1982,PhD,Together,39665,1,0,25/05/2013,97,127,1,56,0,1,31,3,4,3,7,0,0,SP,1,32
10669,1982,Graduation,Married,54386,0,1,17/05/2013,8,277,21,64,62,21,25,2,3,10,3,0,0,SP,0,32
4207,1982,PhD,Married,87171,0,0,01/05/2013,27,1001,44,107,58,44,44,1,6,11,2,0,0,SP,2,32
2918,1982,Graduation,Divorced,28510,1,1,13/04/2013,72,44,5,19,0,4,19,3,2,4,5,0,0,SP,0,32
9984,1982,2n Cycle,Married,56337,1,1,27/03/2013,25,349,16,144,28,5,182,5,8,4,8,1,0,SP,2,32
4216,1982,Graduation,Single,91065,0,0,22/02/2013,33,822,114,108,179,137,114,1,7,9,3,1,0,SP,2,32
4669,1982,Basic,Married,24480,1,0,11/02/2013,46,4,19,9,28,25,17,3,3,4,7,0,0,SA,0,32
1951,1982,Basic,Married,34445,0,0,27/01/2013,92,228,122,122,208,129,30,6,11,8,9,0,0,SP,0,32
1008,1982,PhD,Together,44953,0,0,21/12/2012,31,728,17,133,11,8,124,1,7,13,6,0,0,GER,1,32
11121,1982,Graduation,Married,19419,1,0,10/11/2012,76,2,14,28,16,3,7,4,4,3,9,0,0,IND,0,32
6575,1982,Graduation,Together,56386,1,1,27/10/2012,51,230,48,214,13,32,75,8,9,7,9,0,0,SA,0,32
7378,1982,Master,Together,42021,1,0,31/08/2012,34,393,5,136,7,5,27,5,10,6,9,0,0,SP,1,32
10398,1982,2n Cycle,Single,24336,1,0,27/08/2012,82,1,6,2,8,2,12,1,1,2,7,0,0,SP,0,32
3537,1982,Graduation,Together,31089,1,0,17/08/2012,57,31,3,31,2,8,4,3,3,4,8,0,0,SP,0,32
564,1982,PhD,Together,56937,1,0,04/08/2012,81,746,8,125,11,8,8,7,8,9,6,1,0,SP,1,32
5633,1981,Graduation,Married,50183,1,1,25/06/2014,47,97,12,84,13,10,15,7,3,6,5,0,0,SA,0,33
10560,1981,PhD,Single,36802,1,0,16/06/2014,23,16,1,2,0,0,1,1,1,3,5,0,0,SP,0,33
6815,1981,2n Cycle,Married,96547,0,0,23/05/2014,4,448,21,125,52,101,62,0,7,8,2,1,0,SP,3,33
6999,1981,Master,Married,69661,0,0,13/05/2014,80,656,16,106,32,16,8,1,7,12,3,0,0,IND,0,33
2853,1981,Graduation,Single,51766,1,0,11/03/2014,74,60,51,87,6,20,51,2,4,4,5,0,0,CA,0,33
902,1981,Graduation,Together,62994,1,0,04/03/2014,74,224,12,48,4,12,12,1,6,4,6,0,0,CA,0,33
3878,1981,2n Cycle,Single,31859,1,0,27/02/2014,3,3,4,7,15,8,11,1,1,3,7,0,0,SP,0,33
8230,1981,Graduation,Married,33228,1,0,23/01/2014,28,22,2,31,7,4,5,1,2,3,7,0,0,SP,0,33
176,1981,2n Cycle,Single,67506,0,1,02/01/2014,73,90,38,67,33,36,67,1,4,6,3,0,0,SP,0,33
9596,1981,PhD,Single,65295,0,0,23/12/2013,19,365,32,117,34,110,6,1,3,13,2,0,0,US,0,33
3197,1981,Graduation,Married,77353,0,1,16/12/2013,38,275,59,107,69,101,59,2,6,8,4,0,0,SP,0,33
4368,1981,Graduation,Married,47850,1,0,03/12/2013,72,42,7,43,20,12,10,1,3,4,6,0,0,SP,0,33
6131,1981,2n Cycle,Married,70829,1,1,01/12/2013,87,141,70,106,72,19,23,2,4,8,3,0,0,SP,0,33
1581,1981,Graduation,Married,37406,1,0,10/10/2013,18,2,0,8,2,2,3,1,1,2,8,1,0,SP,0,33
6507,1981,Graduation,Single,30828,1,0,04/10/2013,16,16,11,15,2,0,12,2,1,4,3,0,0,AUS,0,33
11003,1981,2n Cycle,Together,25130,1,0,02/10/2013,10,2,5,7,0,18,18,2,2,3,7,0,0,CA,0,33
5623,1981,Master,Married,31535,1,0,26/09/2013,95,15,4,13,0,0,19,1,1,2,7,0,0,SP,1,33
5868,1981,Graduation,Married,19107,1,0,22/08/2013,49,2,4,9,10,5,16,2,1,3,7,0,0,CA,0,33
10856,1981,2n Cycle,Single,45889,0,1,02/07/2013,42,31,0,6,0,1,8,1,1,3,6,0,0,CA,0,33
3179,1981,Graduation,Single,81741,0,0,16/06/2013,75,249,153,940,58,134,38,0,6,7,2,0,0,SP,0,33
10262,1981,Graduation,Married,15072,2,0,10/05/2013,96,8,2,15,0,10,18,4,3,3,5,0,0,IND,0,33
9493,1981,PhD,Single,76412,0,0,05/05/2013,15,840,53,804,23,71,17,1,5,8,3,1,0,CA,2,33
8601,1981,Graduation,Married,80011,0,1,29/04/2013,3,421,76,536,82,178,102,2,8,5,4,0,0,AUS,0,33
5892,1981,Graduation,Married,34968,1,0,10/04/2013,11,158,6,45,8,2,2,7,3,5,7,0,0,SA,0,33
9076,1981,PhD,Married,30732,1,0,05/01/2013,44,155,1,25,0,1,3,4,4,4,8,0,0,SA,0,33
9736,1981,Graduation,Married,41850,1,1,24/12/2012,51,53,5,19,2,13,4,3,3,3,8,0,0,US,0,33
4791,1981,Graduation,Together,44964,1,1,16/12/2012,35,19,1,17,2,0,2,1,1,3,8,0,0,AUS,0,33
9215,1981,PhD,Married,43974,1,0,12/12/2012,19,378,0,101,0,0,72,5,6,6,7,0,0,CA,0,33
454,1981,Graduation,Together,69508,1,0,14/11/2012,48,824,32,162,42,32,43,2,11,11,6,0,0,SA,0,33
8213,1981,2n Cycle,Together,14515,1,0,09/11/2012,71,6,4,9,6,36,35,4,2,3,7,1,0,SP,0,33
4543,1981,Graduation,Married,82497,0,0,31/10/2012,32,777,129,573,216,21,203,1,2,9,4,0,0,SA,1,33
3933,1981,Graduation,Together,44010,1,0,13/10/2012,46,186,36,234,86,72,48,6,10,6,9,0,0,SA,0,33
5687,1981,Graduation,Divorced,81702,0,0,23/09/2012,98,563,50,774,28,31,187,1,7,12,3,0,0,CA,0,33
1777,1981,Basic,Married,25965,0,0,07/09/2012,29,2,2,11,41,7,11,1,2,3,8,0,0,SP,0,33
7532,1981,Graduation,Married,43586,0,1,30/08/2012,26,99,2,11,4,0,16,3,3,4,8,0,0,GER,0,33
9503,1981,Graduation,Single,28071,0,0,29/08/2012,65,39,33,130,41,26,44,2,5,5,8,0,0,SP,0,33
642,1981,Basic,Married,16005,1,0,14/08/2012,69,1,3,2,20,30,47,3,2,2,8,0,0,CA,0,33
1092,1981,Graduation,Married,61014,0,1,11/08/2012,17,269,129,495,182,43,29,4,9,4,7,0,0,IND,0,33
1891,1981,Master,Divorced,78789,0,0,08/08/2012,12,667,50,850,21,83,83,1,4,5,2,1,0,SP,0,33
7574,1980,PhD,Together,27922,1,0,10/05/2014,80,11,0,13,2,4,11,1,2,3,4,0,0,SA,0,34
7723,1980,Graduation,Together,75507,0,0,02/05/2014,56,709,93,374,104,80,80,1,8,6,3,0,0,GER,0,34
2963,1980,Graduation,Together,75507,0,0,02/05/2014,56,709,93,374,104,80,80,1,8,6,3,0,0,AUS,0,34
2634,1980,Master,Single,16653,1,0,18/04/2014,10,5,7,31,15,4,7,3,2,3,6,1,0,SP,0,34
9289,1980,Graduation,Married,36781,1,0,10/04/2014,16,29,1,17,0,3,13,1,2,2,8,1,0,SP,0,34
9369,1980,2n Cycle,Single,88194,0,1,19/03/2014,19,688,14,309,201,24,38,1,11,10,5,1,0,GER,2,34
4832,1980,Graduation,Married,27244,1,0,07/03/2014,84,6,5,17,3,24,46,2,2,2,7,0,0,SP,0,34
9423,1980,Master,Married,32765,1,0,23/02/2014,49,13,3,17,7,3,3,2,2,4,5,0,0,SP,0,34
8318,1980,Graduation,Together,90300,0,0,03/01/2014,7,594,134,786,33,134,57,0,5,8,1,0,0,SP,1,34
9937,1980,Graduation,Single,70337,0,0,02/01/2014,75,187,81,149,25,43,91,1,2,12,1,0,0,US,0,34
5025,1980,Graduation,Single,48526,1,0,24/12/2013,32,23,17,23,43,20,9,1,2,4,3,0,0,SP,0,34
8373,1980,Basic,Together,24594,1,0,10/12/2013,94,1,3,6,10,0,9,1,1,3,5,0,0,CA,0,34
3829,1980,Basic,Together,24594,1,0,10/12/2013,94,1,3,6,10,0,9,1,1,3,5,0,0,SA,0,34
5642,1980,Master,Together,62499,1,0,09/12/2013,0,140,4,61,0,13,4,2,3,6,4,0,0,SP,0,34
5454,1980,Master,Married,45057,1,0,01/12/2013,80,37,0,7,3,0,3,1,2,3,5,0,0,US,0,34
6261,1980,Graduation,Married,58025,0,1,26/11/2013,81,270,31,88,11,48,22,3,3,10,4,0,0,IND,0,34
5077,1980,Graduation,Together,77298,0,1,02/11/2013,46,425,115,292,23,35,79,1,6,11,3,0,0,CA,0,34
6173,1980,Graduation,Together,77298,0,1,02/11/2013,46,425,115,292,23,35,79,1,6,11,3,0,0,SP,0,34
1655,1980,Graduation,Together,34350,1,0,19/10/2013,81,16,3,15,2,1,11,1,1,3,7,0,0,AUS,0,34
8405,1980,Graduation,Divorced,68274,1,1,30/09/2013,83,135,25,51,23,25,46,2,4,5,3,0,0,SA,0,34
9964,1980,Graduation,Single,61825,0,1,07/08/2013,56,162,50,100,55,30,27,1,4,8,4,0,0,SP,0,34
6634,1980,Master,Divorced,33462,1,0,07/08/2013,78,22,3,18,0,0,11,1,2,3,7,0,0,SA,0,34
10381,1980,Graduation,Single,47691,0,1,05/07/2013,43,14,0,3,0,0,4,1,1,2,6,0,0,SP,0,34
10582,1980,Graduation,Married,72063,0,1,03/07/2013,3,180,32,348,76,32,90,2,5,12,2,0,0,GER,0,34
6347,1980,Basic,Single,15862,1,0,27/06/2013,26,1,1,4,11,9,10,1,1,3,8,0,0,SP,0,34
6376,1980,Graduation,Single,57537,1,0,10/06/2013,83,191,56,139,51,8,100,4,4,8,4,0,0,AUS,0,34
10552,1980,2n Cycle,Married,54210,0,1,20/05/2013,18,70,54,109,80,9,45,2,4,7,5,0,0,SP,0,34
10659,1980,2n Cycle,Together,7500,1,0,07/05/2013,7,2,8,11,3,8,21,4,3,2,7,0,0,IND,0,34
922,1980,2n Cycle,Married,31086,1,1,04/05/2013,79,16,2,11,3,0,16,2,1,2,8,0,0,GER,1,34
4518,1980,Graduation,Together,85693,0,1,20/04/2013,59,386,172,183,185,132,111,2,9,11,5,0,0,CA,0,34
1456,1980,Graduation,Single,60474,0,1,01/04/2013,25,265,199,303,234,9,170,7,10,12,7,0,0,IND,0,34
2849,1980,Graduation,Single,60474,0,1,01/04/2013,25,265,199,303,234,9,170,7,10,12,7,0,0,CA,0,34
4320,1980,Graduation,Single,60152,0,1,28/03/2013,6,325,83,300,86,58,91,1,6,12,3,0,0,SP,0,34
4478,1980,Graduation,Married,63777,1,1,24/03/2013,87,457,5,106,15,17,53,8,11,6,8,0,0,IND,0,34
5394,1980,Basic,Single,16014,1,1,17/03/2013,42,3,9,4,7,8,7,4,1,4,3,0,0,SP,0,34
10470,1980,Master,Married,40662,1,0,15/03/2013,0,40,2,23,0,4,23,2,2,3,4,0,0,GER,0,34
8812,1980,2n Cycle,Divorced,13533,1,0,10/03/2013,45,12,3,8,8,0,17,2,2,3,7,0,0,SP,0,34
6742,1980,Graduation,Married,17688,1,0,13/01/2013,82,2,2,1,3,1,2,1,1,2,8,0,1,SP,0,34
8686,1980,Basic,Together,23724,1,0,08/01/2013,65,5,23,15,0,18,14,2,2,3,8,0,0,SP,0,34
5376,1980,Graduation,Married,2447,1,0,06/01/2013,42,1,1,1725,1,1,1,15,0,0,1,0,0,US,0,34
6001,1980,Graduation,Married,56775,0,1,02/01/2013,62,614,35,160,58,35,35,2,5,10,5,0,0,SP,0,34
5150,1980,Basic,Single,20194,1,0,17/12/2012,64,0,4,7,11,10,15,2,2,3,6,0,0,SP,0,34
