ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
5621,1970,Graduation,mArRIed,"$48,752.00",1,1,12-12-2012,8,73,57,100,71,15,0,5,6,5,9,1,0,sp,0
10995,1989,2N CYCLE,MARRIED,"USD 15,716.00",1,0,"November 12, 2012",8,16,5,30,8,7,26,3,3,4,8,0,1,sA,0
7373,1953,pHd,DIVorCED,"$46,610.00",0,2,"29 Oct, 12",8,96,12,96,33,22,43,6,4,6,6,1,0,Aus,0
5331,1978,graduation,MARRIED,"$74,985.00",0,0,2012.09.11,8,587,51,898,247,0,86,1,3,7,2,0,0,GER,0
263,1946,pHD,sINGLE,"$45,576.00",0,0,28/05/2014,9,56,19,29,2,14,25,1,3,3,8,1,0,Sp,0
4619,1946,phd,Single,"$113,734.00",0,0,05-28-2014,9,6,2,3,1,262,3,0,27,0,1,0,0,sp,0
940,1988,GRADUATION,sInglE,"$57,100.00",1,0,"May 18, 2014",9,158,11,99,15,11,17,2,3,7,3,0,0,sa,0
10084,1973,Graduation,married,"$24,434.00",2,0,05-18-2014,9,3,2,8,20,0,17,2,2,2,7,0,0,Ind,0
6019,1972,Phd,MARRIED,"$37,126.00  ",1,0,2014.03.30,9,45,3,9,4,4,7,1,1,2,6,1,0,SP,1
1463,1959,gRADUATION,SinGle,"$45,160.00",1,1,03-29-2014,9,8,2,5,3,0,3,1,1,2,7,0,0,AUS,0
6424,1978,gRADUATION,togeTher,"USD 33,178.00",1,0,"30 Jan, 14",9,12,6,2,11,2,16,1,1,3,4,0,0,sp,0
8233,1951,Master,widow,"$64,866.00  ",0,1,"26 Jan, 14",9,508,5,21,7,5,10,4,7,7,5,0,0,Ca,1
1515,1976,MASTER,together,"$34,176.00  ",0,1,01-22-2014,9,11,2,7,4,2,2,1,1,3,3,0,0,ca,0
10855,1969,mASTER,sINGLE,"$50,014.00",1,0,01/22/14,9,234,14,77,19,10,42,2,4,8,5,0,0,Sp,0
10909,1949,gRADUATION,Married,"$92,344.00",0,0,01-15-2014,9,992,24,694,51,19,119,0,5,5,1,0,0,AUS,2
3376,1971,mASTER,dIVORCED,"$55,282.00",1,0,"13 Dec, 13",9,125,6,73,8,4,19,1,3,6,4,0,0,Sp,0
10232,1964,pHd,DIVORCED,"$48,799.00",0,1,"November 05, 2013",9,174,18,81,28,6,24,3,3,7,3,0,0,Sp,0
5547,1983,PHD,married,"$84,169.00",0,0,2013.08.07,9,1478,19,403,0,19,0,1,7,6,3,1,0,sp,2
8362,1983,pHD,Married,"$84,169.00  ",0,0,08/07/13,9,1478,19,403,0,19,0,1,7,6,3,1,0,sa,2
3524,1972,mASTER,SINGLE,"$39,763.00  ",1,0,"04 Aug, 13",9,80,1,60,4,6,16,2,5,2,9,1,0,SP,0
10095,1976,PHD,dIvOrced,"$74,165.00",0,0,"May 01, 2013",9,1001,12,240,16,12,12,1,5,10,2,0,0,cA,0
8897,1966,Graduation,Single,"$42,720.00  ",1,1,2013.04.24,9,392,5,91,28,26,112,8,7,7,8,1,0,ger,0
466,1945,Graduation,Married,"$65,275.00  ",0,0,04/03/13,9,388,14,218,91,14,21,1,4,13,2,0,0,sp,0
11025,1962,GRADUATION,mARRIed,"$36,443.00",1,1,03/02/2013,9,65,0,46,4,3,20,4,3,3,8,0,0,Sp,0
2387,1953,mASTER,together,"$43,776.00",1,1,"February 03, 2013",9,177,2,71,3,2,20,6,5,4,8,1,0,SA,0
1618,1966,Graduation,tOgetHer,"$56,046.00",0,0,01-02-2013,9,577,0,64,0,0,51,2,10,8,8,1,0,Ger,1
25,1959,GraDuAtION,MARRIED,"$65,148.00",0,1,16/11/2012,9,460,35,422,33,12,153,2,6,7,4,0,0,CA,0
3277,1956,gRADUATION,DivOrCED,"USD 49,431.00",0,1,"03 Aug, 12",9,219,3,100,26,0,17,2,7,5,8,0,0,Sp,0
8566,1962,pHd,together,"$32,583.00",1,1,2014.06.15,10,5,0,3,0,0,1,1,1,2,7,0,0,sP,0
2634,1980,Master,Single,"$16,653.00",1,0,04-18-2014,10,5,7,31,15,4,7,3,2,3,6,1,0,sp,0
8036,1972,2n cycle,Together,"$26,850.00",1,1,04/18/14,10,31,1,13,7,2,9,4,2,4,4,0,0,SP,0
8159,1969,Graduation,mARRIED,"$51,287.00",1,1,01/04/2014,10,117,0,22,13,0,30,3,4,3,7,0,0,SP,0
7628,1974,2N Cycle,mARRIED,"$43,050.00",1,0,03-18-2014,10,30,5,24,6,3,8,2,2,4,5,0,0,Sp,0
9597,1970,GRADUATION,MARRIED,"$73,448.00",0,0,"10 Feb, 14",10,236,106,189,23,41,130,1,7,9,4,0,0,ca,0
1384,1993,basic,married,"$17,256.00  ",1,0,"November 23, 2013",10,6,4,14,8,8,22,2,2,2,8,0,0,Us,1
10150,1962,gRADUATION,sINGLE,"$86,429.00",0,0,2013.11.21,10,464,28,873,29,18,37,0,7,7,2,1,0,sa,1
3885,1984,phd,MARRIED,"$33,569.00",1,0,2013.10.16,10,16,2,18,3,0,24,1,1,2,8,1,0,SP,1
11003,1981,2N CYCLE,tOGETHER,"$25,130.00",1,0,02/10/2013,10,2,5,7,0,18,18,2,2,3,7,0,0,Ca,0
8026,1953,Graduation,married,"$62,998.00",0,1,09/30/13,10,120,58,73,65,89,58,5,5,5,5,0,0,Ca,0
577,1977,2n cycle,tOGETHER,"$26,907.00",1,1,"20 Aug, 13",10,9,1,7,0,3,2,2,1,3,7,0,0,sP,0
8702,1977,2N cyCle,ToGetHEr,"$26,907.00",1,1,"August 20, 2013",10,9,1,7,0,3,2,2,1,3,7,0,0,aus,0
5429,1949,pHd,married,"$45,579.00  ",0,1,08/20/13,10,145,1,33,2,1,1,1,4,4,6,0,0,sp,0
977,1958,gRaduATION,TOGETHER,"$47,320.00  ",0,1,"01 Aug, 13",10,200,19,111,50,15,19,6,5,8,6,0,0,ca,0
2793,1977,PHD,Divorced,"$70,179.00",0,1,"July 21, 2013",10,532,88,168,69,44,133,3,7,13,5,0,0,SA,0
1071,1977,Phd,DIVORCED,"$70,179.00",0,1,"21 Jul, 13",10,532,88,168,69,44,133,3,7,13,5,0,0,Us,0
5074,1987,Master,Married,"$28,072.00",1,0,"July 08, 2013",10,30,0,10,2,0,5,1,1,3,7,0,0,Ca,0
2632,1955,GrADuatIon,MARRIED,"$50,501.00  ",1,1,2013.06.18,10,297,0,38,13,0,152,7,5,4,6,1,0,Ind,1
6404,1970,gRADUATION,together,"$58,917.00",1,2,03-24-2013,10,151,7,89,0,7,28,5,4,6,5,0,0,SA,0
10240,1950,GRADUATION,tOGETHER,"$69,372.00",0,0,02-19-2013,10,997,26,269,34,13,42,1,10,6,4,1,0,ca,2
2521,1972,mASTER,marriED,"$35,178.00",1,0,2013.01.10,10,23,1,13,2,2,18,1,1,2,7,1,0,SP,1
4301,1972,master,maRried,"$35,178.00",1,0,01-10-2013,10,23,1,13,2,2,18,1,1,2,7,1,0,aus,1
7381,1969,grAduaTION,Divorced,"$75,693.00",0,0,2012.12.06,10,797,153,293,72,97,30,1,11,6,4,1,0,sp,3
2407,1983,graduation,married,"$69,109.00",0,0,11/09/12,10,823,25,459,124,29,95,1,6,7,4,1,0,us,1
9064,1983,Graduation,MaRRiED,"$69,109.00",0,0,09/11/2012,10,823,25,459,124,29,95,1,6,7,4,1,0,SP,1
5067,1995,graduation,tOGETHER,"$80,134.00",0,0,14/02/2014,11,966,26,282,52,26,26,1,2,11,5,0,0,sp,4
10281,1971,GRADUATION,divorced,"$64,713.00",1,0,02/07/14,11,180,60,241,13,54,54,2,5,7,4,1,0,aus,0
11191,1987,gRADUATION,Divorced,"$41,411.00  ",0,0,12-07-2013,11,37,32,38,11,3,18,1,2,4,6,0,0,sp,0
2552,1956,Phd,sinGlE,"$55,521.00",1,2,"22 Oct, 13",11,416,0,26,0,0,4,9,6,6,7,1,0,sp,1
6720,1969,master,tOGETHER,"$43,795.00",0,1,"16 Oct, 13",11,314,11,53,4,3,107,3,7,4,7,1,0,sp,1
4557,1971,GRADUATION,tOGETHER,"$22,070.00",1,0,"04 Oct, 13",11,10,7,19,8,2,21,2,2,2,6,0,0,SA,0
1183,1950,MASTER,MaRriEd,"$36,408.00",1,1,"September 21, 2013",11,9,1,4,3,2,3,1,1,2,6,0,0,ger,0
4186,1951,gRAdUatIon,together,"$34,026.00",1,1,"August 05, 2013",11,18,6,15,12,8,17,3,2,3,5,0,0,Ca,0
1419,1951,Graduation,tOGETHER,"$34,026.00",1,1,2013.08.05,11,18,6,15,12,8,17,3,2,3,5,0,0,SP,0
967,1977,gRADUATION,MARRIED,"USD 46,049.00",1,1,"July 21, 2013",11,342,9,112,19,14,19,10,5,9,7,1,0,sp,0
1048,1973,Master,mARRIED,"$35,641.00  ",1,0,2013.07.14,11,63,3,67,8,9,28,2,3,4,7,1,0,SA,0
9262,1985,2N cYcle,TOGETHER,"USD 32,414.00",0,0,2013.07.04,11,20,6,5,0,9,12,1,1,3,7,0,0,Sa,1
3427,1956,PHD,married,"$59,821.00",0,1,12/04/2013,11,629,0,70,0,0,35,6,11,7,8,0,0,sa,0
5892,1981,gRADUATION,mARRIED,"$34,968.00",1,0,10/04/2013,11,158,6,45,8,2,2,7,3,5,7,0,0,SA,0
8911,1968,PHD,MARriED,"$56,320.00",0,1,08/04/2013,11,201,53,172,116,77,83,3,5,9,4,0,0,Sp,0
6606,1970,mASTER,mARRIED,"$70,091.00",1,0,"31 Mar, 13",11,964,34,137,15,0,11,2,5,10,8,0,0,SP,1
2677,1957,Graduation,ToGETHeR,"$46,097.00  ",0,1,03-31-2013,11,72,24,68,65,4,8,5,3,6,4,0,0,sa,0
252,1964,phd,DIVORCED,"$41,003.00  ",0,0,03/17/13,11,123,133,142,71,44,88,1,6,8,6,0,0,sa,0
9860,1960,graduation,tOGETHER,"$44,911.00  ",0,1,2013.03.15,11,159,0,22,2,1,31,3,4,4,7,0,0,sP,0
1388,1976,graDUATIOn,Single,"$33,249.00  ",1,0,02-20-2013,11,6,10,21,19,14,42,2,2,3,6,0,0,AUS,0
979,1976,GRADUATION,single,"$33,249.00  ",1,0,02/20/13,11,6,10,21,19,14,42,2,2,3,6,0,0,sp,0
7494,1951,PhD,DIVORCED,"$42,873.00",1,1,21/01/2013,11,209,0,40,3,2,15,4,6,4,8,0,0,ca,0
10490,1970,pHd,MARriED,"$51,039.00",1,1,"December 10, 2012",11,100,64,79,65,0,109,2,6,4,7,0,0,Aus,0
3403,1959,pHd,tOGETHeR,"$78,952.00",0,1,"24 Sep, 12",11,1170,19,594,99,76,134,2,2,12,6,0,0,sp,0
2715,1967,MASTER,Divorced,"$29,435.00",1,1,08/06/12,11,70,3,37,4,2,64,4,3,2,9,1,0,Ca,0
4828,1955,graduation,divorced,"$79,865.00",0,1,"18 Jun, 14",12,71,99,278,185,121,38,1,5,5,1,0,0,Sa,0
92,1989,graduation,Alone,"$34,176.00",1,0,05-12-2014,12,5,7,24,19,14,20,4,3,4,6,0,0,ca,0
3312,1989,GradUatIOn,Single,"$34,176.00",1,0,"12 May, 14",12,5,7,24,19,14,20,4,3,4,6,0,0,INd,0
11176,1971,Phd,tOgEtHeR,"$65,968.00",0,1,05/12/14,12,376,9,83,19,4,4,2,5,7,3,0,0,Ca,0
1446,1957,MasTeR,SinglE,"$86,424.00",0,0,05/04/2014,12,387,68,569,89,45,68,1,6,12,1,0,0,SA,0
9699,1967,grAdUAtION,dIvorCED,"$67,272.00  ",0,1,21/12/2013,12,357,35,271,28,28,14,3,6,12,5,0,0,Sp,0
9790,1958,gRADUATION,siNgLE,"$78,499.00",0,0,11-23-2013,12,912,72,170,47,36,97,1,11,4,4,1,0,cA,1
2324,1973,gRADUATION,TOGETHER,"$77,044.00  ",0,1,10/27/13,12,625,38,242,50,34,76,2,7,11,4,0,0,sp,1
5080,1994,Graduation,sInglE,"$70,515.00",0,0,"October 21, 2013",12,420,0,452,182,64,140,1,6,4,2,1,0,ME,0
4992,1976,master,TOGETHER,"$17,459.00  ",1,0,09/19/13,12,6,4,16,3,10,30,3,3,2,7,1,0,sp,0
7849,1971,pHd,married,"$80,336.00  ",0,0,"09 Sep, 13",12,209,19,456,160,142,66,1,2,13,1,0,0,Sp,0
4808,1957,graduation,mARRIED,"$15,759.00",0,0,05/09/2013,12,1,2,5,6,0,3,1,1,2,7,0,0,SP,0
10401,1977,2n cycle,TOGETheR,"$26,326.00",0,0,09/04/13,12,1,0,5,0,3,9,1,0,3,3,0,1,Ger,0
7793,1977,Graduation,Together,"$62,061.00",0,1,2013.08.31,12,641,7,84,0,30,38,3,10,7,6,0,0,sp,1
9303,1977,gradUaTiON,MARRIED,"USD 5,305.00",0,1,"July 30, 2013",12,12,4,7,1,3,5,0,1,0,13,0,0,iND,0
6853,1983,MASTER,Single,"$75,777.00",0,0,07-04-2013,12,712,26,538,69,13,80,1,3,11,1,1,0,Aus,2
7366,1983,mASTER,single,"$75,777.00  ",0,0,"July 04, 2013",12,712,26,538,69,13,80,1,3,11,1,1,0,Ind,2
9780,1972,MASTER,Together,"$71,499.00",0,1,06-25-2013,12,465,25,132,136,0,37,2,8,13,4,0,0,SP,0
7573,1979,phd,single,"$31,626.00",1,0,2013.05.10,12,39,1,9,2,1,34,1,2,2,7,1,0,Ger,1
1379,1993,Master,TOGETHER,"$42,670.00",0,0,04-27-2013,12,154,2,46,20,4,15,1,4,4,4,0,0,sa,0
8923,1974,grAdUatIoN,single,"$83,917.00",0,0,"April 18, 2013",12,514,22,732,42,198,79,1,6,7,3,1,0,sp,0
3547,1970,MASTER,Together,"$41,021.00",1,0,30/12/2012,12,14,7,9,6,16,12,2,2,3,6,1,0,sa,0
8707,1957,graduation,MARRIED,"$79,456.00",0,0,08-22-2012,12,565,42,548,64,83,99,1,5,4,3,1,0,Sp,0
1891,1981,master,DIVORCED,"$78,789.00",0,0,08/08/2012,12,667,50,850,21,83,83,1,4,5,2,1,0,sP,0
6271,1953,phd,Married,"$50,870.00  ",0,1,"19 Jun, 14",13,53,0,8,0,0,2,1,2,3,5,0,0,sp,0
9635,1984,MASTER,mARRIED,"$35,876.00",0,0,04/20/14,13,66,2,40,4,3,14,1,3,3,6,0,0,sp,0
9727,1958,gRADUATION,mARriED,"$23,539.00",0,0,02/28/14,13,4,24,11,16,1,25,1,2,4,6,0,0,ca,0
6205,1968,MaSter,SINGLE,"$32,557.00",1,0,02/24/14,13,34,3,29,0,4,10,3,2,3,5,1,0,ca,0
10681,1971,2N CYCLE,mArriEd,"$62,466.00",0,1,15/01/2014,13,129,129,259,168,121,83,5,6,12,4,0,0,sp,0
5156,1971,2N cYCLE,MARRIED,"$62,466.00",0,1,2014.01.15,13,129,129,259,168,121,83,5,6,12,4,0,0,sp,0
3050,1967,GrAdUaTIOn,MARRIED,"$54,198.00",1,1,"17 Dec, 13",13,185,0,28,3,2,17,6,3,6,4,0,0,Sp,0
8164,1979,phd,MARRIED,"$82,170.00",0,0,25/11/2013,13,1023,93,651,49,55,37,1,5,7,2,0,0,sa,0
5626,1965,PHD,Single,"$61,798.00  ",0,0,23/11/2013,13,338,4,89,11,8,13,1,4,9,4,0,0,sp,0
7600,1993,bASIC,single,"$15,253.00",1,0,2013.10.28,13,1,3,3,8,1,13,2,1,3,7,0,0,ca,0
6406,1989,MASTER,MARRIED,"$78,285.00",0,0,10/28/13,13,647,107,391,175,67,40,1,6,10,3,0,0,GeR,0
7002,1956,graduation,sINGLE,"USD 62,535.00",0,1,10-03-2013,13,163,48,90,0,45,52,1,3,8,3,0,0,SP,0
8234,1974,BASIC,together,"$27,190.00",1,0,08-15-2013,13,1,6,7,0,1,3,1,1,2,8,1,0,sp,1
6116,1969,2N CYCLE,Married,"$48,985.00",0,1,2013.07.05,13,19,13,18,10,7,8,1,1,3,3,0,0,SP,0
291,1971,GrAdUatIoN,married,"$72,940.00",0,0,"June 19, 2013",13,182,74,298,162,149,116,1,3,6,1,0,0,sa,0
8779,1986,2N cYCLE,mARrIEd,"$36,145.00  ",1,0,06/16/13,13,56,4,76,17,1,18,4,4,3,9,1,0,Us,1
4931,1978,gRAdUATion,tOGETHER,"$157,146.00",0,0,04-29-2013,13,1,0,1725,2,1,1,0,0,0,1,0,0,SA,0
1650,1961,MASTER,mARRIED,"$81,843.00",0,0,22/04/2013,13,779,86,537,34,69,138,1,5,12,3,0,0,sp,0
9701,1989,graduation,TOgEtHer,"$41,883.00  ",1,0,"19 Mar, 13",13,32,34,41,73,16,116,3,4,3,7,0,0,cA,0
6431,1965,Phd,mARRIED,"$45,759.00",1,1,02-23-2013,13,42,1,18,3,0,4,2,2,3,7,0,0,ind,0
10789,1965,pHd,Married,"USD 45,759.00",1,1,2013.02.23,13,42,1,18,3,0,4,2,2,3,7,0,0,Sp,0
5302,1987,GRADUATION,TOGETHER,"USD 78,394.00",0,0,02/15/13,13,298,27,697,216,24,166,1,4,5,2,1,0,Sp,0
4459,1990,grAdUation,single,"$30,279.00",1,0,"30 Dec, 12",13,10,4,14,4,4,1,1,1,3,8,0,0,SP,0
10642,1990,Graduation,Single,"$30,279.00  ",1,0,"30 Dec, 12",13,10,4,14,4,4,1,1,1,3,8,0,0,SP,0
9213,1971,graduation,wIDOW,"$31,880.00",1,0,10/31/12,13,4,1,5,2,0,3,1,1,2,8,0,0,sP,0
3678,1974,graduation,wIDOW,"$60,208.00",1,1,2012.10.07,13,488,23,71,15,0,59,11,8,7,7,1,0,SP,1
3698,1984,GRADUATION,togEtHeR,"$78,687.00",0,0,09/08/2012,13,817,185,687,145,55,241,1,4,8,2,1,0,Sp,1
5929,1974,Phd,mARRIED,"$37,401.00",1,0,05-06-2014,14,19,3,19,3,1,3,2,2,3,7,0,0,SP,0
10795,1974,Phd,married,"$37,401.00  ",1,0,06/05/2014,14,19,3,19,3,1,3,2,2,3,7,0,0,Ind,0
4390,1955,GRaDuaTION,together,"$75,315.00  ",0,1,15/04/2014,14,459,15,171,142,23,31,2,5,12,2,0,0,sa,0
9362,1966,GRaDUATion,Single,"$69,263.00",0,1,03-05-2014,14,492,5,32,13,5,21,1,9,7,6,0,0,CA,1
1577,1947,GRADUATION,marrieD,"$78,569.00",0,0,02-19-2014,14,558,79,622,207,175,95,1,4,4,1,1,0,SP,1
4609,1967,phd,MARRIED,"$57,705.00",0,1,01/11/14,14,383,0,53,6,4,40,3,8,6,6,0,0,Sp,0
7143,1956,2n CycLE,Together,"USD 74,805.00",0,1,"November 06, 2013",14,209,162,209,41,162,37,5,4,10,2,0,0,sp,0
1729,1962,PHD,together,"$66,426.00  ",0,1,02/10/2013,14,1043,24,97,32,24,157,2,3,10,6,0,0,SP,0
10664,1950,MASTER,WIDOW,"$51,529.00",0,1,"September 07, 2013",14,400,4,35,6,0,22,2,9,5,8,0,0,SP,0
5029,1947,GRADUATION,married,"$18,100.00",0,0,"06 Aug, 13",14,3,1,2,4,3,1,1,0,3,5,0,0,sp,0
10507,1978,2N cYCLE,DIVORCED,"$59,601.00",0,1,25/07/2013,14,691,7,69,0,7,23,4,2,7,8,0,0,US,1
3865,1978,2n CYclE,together,"$20,981.00  ",0,0,30/04/2013,14,2,12,10,6,13,30,1,3,2,8,1,0,Ca,0
6982,1977,graduation,Married,"$74,068.00",0,0,2013.03.19,14,783,30,537,140,76,15,1,4,9,2,0,0,iND,0
7042,1984,gRADUATION,MaRrIeD,"$36,790.00",0,0,"March 01, 2013",14,3,3,14,15,21,10,1,2,2,9,1,0,SP,0
9668,1972,gRADUATION,married,"$18,793.00",1,0,"12 Jan, 13",14,4,16,20,0,17,20,3,2,4,8,0,0,sa,0
6878,1955,GraDuAtiOn,WIDOW,"$27,421.00",0,0,12/12/12,14,43,12,96,78,40,55,3,4,6,7,0,0,Sp,0
4099,1973,GRADUATION,mARRIED,"$30,675.00",1,0,11/12/12,14,10,2,16,11,2,21,1,1,3,8,0,0,sp,0
5031,1975,gRADUATION,tOGETHER,"$83,145.00",0,0,09/22/12,14,777,35,731,39,137,114,1,5,11,2,1,0,SP,1
1970,1969,mASTER,together,"$34,053.00",0,1,2012.09.10,14,63,0,21,7,0,12,1,3,3,8,0,0,sp,0
5726,1984,MASTER,siNglE,"$31,788.00",1,0,03/20/14,15,16,7,23,0,8,6,3,3,4,5,0,1,SA,0
5231,1975,2N CYCLE,MARRIED,"$45,894.00  ",0,2,"February 27, 2014",15,27,2,7,0,2,13,1,1,3,5,0,0,Sp,0
1307,1979,graduation,dIVoRCeD,"$41,986.00",0,1,"09 Feb, 14",15,27,5,8,8,3,12,3,3,4,4,0,0,sp,0
10609,1963,pHd,MARRIED,"$42,769.00",0,1,"12 Oct, 13",15,71,0,13,3,1,0,2,1,4,4,0,0,Ca,0
5782,1983,2N Cycle,together,"$58,582.00  ",0,1,"September 28, 2013",15,402,35,106,101,77,42,2,9,9,5,0,0,sp,1
7533,1965,gRADUATION,Married,"$49,096.00",1,1,24/09/2013,15,144,1,32,2,1,7,4,4,4,7,0,0,ca,0
9493,1981,PHD,Single,"$76,412.00",0,0,"May 05, 2013",15,840,53,804,23,71,17,1,5,8,3,1,0,ca,2
2253,1991,graduation,Married,"$18,929.00",0,0,"16 Feb, 13",15,32,0,8,23,4,18,1,1,4,6,0,0,sp,0
2326,1991,Graduation,Married,"$18,929.00  ",0,0,02-16-2013,15,32,0,8,23,4,18,1,1,4,6,0,0,Sp,0
1876,1991,graduation,mARRIED,"$18,929.00  ",0,0,"February 16, 2013",15,32,0,8,23,4,18,1,1,4,6,0,0,IND,0
7141,1987,MaSteR,SINGLE,"$21,888.00",1,0,"29 Dec, 12",15,88,10,46,2,3,64,4,5,2,10,1,0,sp,0
7393,1979,Graduation,TOGEtHeR,"$41,580.00",1,1,2012.12.10,15,56,5,24,4,0,3,3,2,3,5,0,0,sp,0
4713,1980,PHD,MarRiEd,"$31,605.00",1,0,"November 22, 2012",15,74,0,42,2,1,6,2,2,4,7,0,0,sp,0
5093,1975,pHd,dIVORCED,"$25,509.00",1,0,18/09/2012,15,40,3,30,10,7,11,3,3,3,9,1,0,sp,0
8524,1975,Phd,dIVORCED,"$25,509.00",1,0,"18 Sep, 12",15,40,3,30,10,7,11,3,3,3,9,1,0,sp,0
3766,1960,MaSTER,widow,"$33,051.00",0,0,16/08/2012,15,100,71,243,108,94,219,3,9,8,9,1,0,Sp,0
9725,1967,PHD,together,"$28,764.00",1,1,2014.06.05,16,8,0,3,0,0,1,1,1,2,8,0,0,Sp,1
8933,1984,2N cYCLE,mARRIED,"USD 32,146.00",1,0,05-12-2014,16,26,3,23,4,7,3,2,2,4,6,0,0,Ca,0
10779,1984,Graduation,SiNGlE,"$22,148.00",0,0,"13 Apr, 14",16,15,5,14,0,4,11,1,1,3,7,0,0,SP,0
9289,1980,GRADUATION,marrieD,"$36,781.00  ",1,0,"April 10, 2014",16,29,1,17,0,3,13,1,2,2,8,1,0,Sp,0
2613,1961,Master,married,"$54,197.00",0,1,"April 03, 2014",16,162,6,37,6,13,13,2,1,6,1,0,0,sp,0
10133,1971,GRADUATION,single,"$93,790.00",0,0,"12 Feb, 14",16,1302,68,731,89,114,45,0,6,12,2,1,0,Ca,3
8443,1973,gRadUatIoN,sinGle,"$24,762.00",1,0,"10 Feb, 14",16,6,10,12,3,15,40,3,3,2,8,1,0,SA,1
10796,1985,mASTER,Married,"$30,477.00",1,0,01-22-2014,16,47,1,6,0,0,12,1,1,3,6,0,0,iNd,0
10241,1976,2N cYCLE,Divorced,"$11,448.00",0,0,12-15-2013,16,0,0,0,6,2,6,1,1,2,6,0,0,SP,0
3388,1968,graDuaTIon,DiVorCed,"$70,844.00",1,1,"October 30, 2013",16,129,26,67,3,67,2,5,6,5,7,0,0,Ger,0
6507,1981,gRADUATION,SINGLE,"$30,828.00",1,0,"October 04, 2013",16,16,11,15,2,0,12,2,1,4,3,0,0,Aus,0
7446,1968,mASTeR,TOGETHER,"$62,513.00",0,1,09/09/13,16,520,42,98,0,42,14,2,6,10,6,0,0,US,0
87,1982,2n cycle,Married,"$27,733.00  ",1,0,"August 26, 2013",16,0,7,5,26,2,17,2,2,3,7,0,0,Ger,0
10477,1974,PHD,ToGETHEr,"$39,435.00  ",1,0,08/06/13,16,71,0,18,0,0,13,1,3,2,7,0,0,SP,0
6072,1971,MASTER,Single,"$75,345.00  ",0,0,2013.02.02,16,918,57,842,99,38,133,1,5,6,3,1,0,Sp,1
2518,1987,2n cycle,TogEtHEr,"$20,491.00",0,0,01/25/13,16,5,4,5,4,2,10,1,0,2,7,0,0,ger,0
247,1972,gRAdUATION,Married,"$36,715.00  ",1,0,11-17-2012,16,172,10,125,21,13,16,6,7,4,9,1,0,sp,0
9463,1960,gRADUATION,Together,"$71,706.00  ",0,1,2012.11.13,16,931,56,253,91,98,14,4,9,7,5,0,0,ca,0
1459,1967,PHD,Married,"$69,063.00  ",0,1,"November 07, 2012",16,666,35,124,69,8,26,1,5,5,3,0,0,Sp,0
9530,1989,graduation,MARRIED,"$24,645.00  ",1,0,"November 01, 2012",16,5,3,4,4,1,0,1,1,2,8,0,0,SA,0
9653,1976,Graduation,married,"$35,797.00",0,1,"16 Oct, 12",16,27,1,14,4,1,21,2,2,3,8,0,0,sa,0
10785,1970,gRADUATION,Married,"$44,078.00",1,1,06/19/14,17,24,1,10,2,0,4,2,2,3,5,0,0,sa,0
9392,1972,grADUAtiOn,sINGLE,"$26,954.00  ",1,0,"08 May, 14",17,4,1,11,0,0,1,1,1,2,7,0,0,Sp,0
10146,1973,pHd,together,"$38,887.00  ",1,0,03-02-2014,17,25,1,13,0,0,3,1,1,3,7,0,0,aus,0
4741,1975,2N Cycle,Married,"$65,463.00",1,0,01/30/14,17,391,32,70,21,32,16,2,6,9,5,0,0,SP,1
1880,1960,phd,tOGETHER,"$53,537.00  ",1,1,"January 30, 2014",17,81,0,6,0,0,6,2,2,3,5,0,0,IND,0
6471,1972,master,sINGLE,"$36,230.00  ",1,0,"October 17, 2013",17,14,2,30,8,2,3,1,2,4,5,0,0,Sp,0
5718,1951,gRADUATION,Married,"$80,763.00",0,0,"15 Aug, 13",17,674,168,108,192,42,231,1,5,6,3,1,0,sa,2
3478,1972,Phd,Married,"$60,585.00",1,1,"24 Jun, 13",17,267,42,309,55,42,21,10,7,9,5,1,0,ca,0
7848,1975,Graduation,siNGlE,"$49,166.00",0,1,"13 Jun, 13",17,224,2,25,7,0,110,2,5,3,6,0,0,IND,0
7999,1956,phd,together,"USD 75,261.00",0,0,04-23-2013,17,1239,17,413,23,34,17,1,5,5,2,1,0,sp,2
11101,1992,Graduation,TOGETHER,"$89,891.00",0,0,15/04/2013,17,412,22,132,59,28,183,1,11,8,4,0,0,Aus,1
9212,1963,mASTer,Married,"$72,828.00",0,1,02/14/13,17,1205,0,235,19,14,205,6,6,13,7,0,0,sp,0
10983,1953,gRAduaTIon,tOGETHER,"$75,278.00",0,0,"January 29, 2013",17,304,98,230,150,74,74,1,6,13,3,0,0,sa,0
3629,1979,GRADUATION,SINGLE,"$38,557.00",1,0,12/19/12,17,76,3,31,4,4,27,2,3,3,7,0,0,ca,0
4673,1964,PHD,MARRIED,"$81,300.00",0,1,10-30-2012,17,1004,12,145,32,12,36,3,10,5,5,1,0,SP,1
796,1966,2N CYCLE,dIvORCed,"$60,161.00",0,1,10-23-2012,17,584,44,212,46,8,177,3,11,8,8,0,0,Ca,0
618,1978,pHd,MARRIED,"$69,389.00",0,1,09-28-2012,17,422,7,238,69,46,15,1,7,12,4,0,0,AUS,0
